ticker,company,sector,sub-sector,quarter,year,date,score-neg,score-neu,score-pos,score-compound
NWSA,News Corp (Class A),Communication Services,Publishing,Q1,2012,2011-11-02 21:50:13,0.027,0.772,0.201,1.0
NEE,NextEra Energy,Utilities,Multi-Utilities,Q1,2012,2012-04-25 14:50:06,0.037,0.742,0.221,1.0
NKE,"Nike, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",Q1,2012,2011-09-22 21:30:09,0.038,0.713,0.249,1.0
NI,NiSource,Utilities,Multi-Utilities,Q1,2012,2012-05-01 13:50:02,0.014,0.783,0.203,1.0
NDSN,Nordson Corporation,Industrials,Industrial Machinery & Supplies & Components,Q1,2012,2012-02-24 17:00:00,0.017,0.73,0.253,1.0
NSC,Norfolk Southern Railway,Industrials,Rail Transportation,Q1,2012,2012-04-24 20:30:17,0.027,0.794,0.179,1.0
NTRS,Northern Trust,Financials,Asset Management & Custody Banks,Q1,2012,2012-04-17 15:20:10,0.02,0.755,0.225,1.0
NOC,Northrop Grumman,Industrials,Aerospace & Defense,Q1,2012,2012-04-25 16:20:05,0.034,0.769,0.197,1.0
NRG,NRG Energy,Utilities,Independent Power Producers & Energy Traders,Q1,2012,2012-05-03 15:00:16,0.04,0.782,0.178,1.0
NUE,Nucor,Materials,Steel,Q1,2012,2012-04-19 20:00:05,0.039,0.76,0.201,1.0
NVDA,Nvidia,Information Technology,Semiconductors,Q1,2012,2011-05-12 23:00:12,0.025,0.772,0.203,1.0
NXPI,NXP Semiconductors,Information Technology,Semiconductors,Q1,2012,2012-04-26 00:00:00,0.055,0.723,0.222,1.0
ORLY,O'Reilly Auto Parts,Consumer Discretionary,Automotive Retail,Q1,2012,2012-04-26 16:10:08,0.042,0.751,0.207,1.0
OXY,Occidental Petroleum,Energy,Oil & Gas Exploration & Production,Q1,2012,2012-04-26 16:30:06,0.039,0.816,0.145,0.9999
ODFL,Old Dominion,Industrials,Cargo Ground Transportation,Q1,2012,2012-04-26 00:00:00,0.034,0.752,0.214,1.0
OMC,Omnicom Group,Communication Services,Advertising,Q1,2012,2012-04-17 12:40:21,0.02,0.743,0.238,1.0
ON,ON Semiconductor,Information Technology,Semiconductors,Q1,2012,2012-05-02 20:10:03,0.036,0.801,0.163,1.0
OKE,ONEOK,Energy,Oil & Gas Storage & Transportation,Q1,2012,2012-05-02 17:36:02,0.058,0.725,0.217,1.0
ORCL,Oracle Corporation,Information Technology,Application Software,Q1,2012,2011-09-20 20:50:12,0.021,0.767,0.211,1.0
PCAR,Paccar,Industrials,Construction Machinery & Heavy Transportation Equipment,Q1,2012,2012-04-24 16:31:04,0.026,0.733,0.241,1.0
PKG,Packaging Corporation of America,Materials,Paper & Plastic Packaging Products & Materials,Q1,2012,2012-04-18 14:10:11,0.025,0.796,0.179,1.0
PARA,Paramount Global,Communication Services,Movies & Entertainment,Q1,2012,2012-05-01 20:50:05,0.026,0.756,0.217,1.0
PH,Parker Hannifin,Industrials,Industrial Machinery & Supplies & Components,Q1,2012,2011-10-19 09:37:56,0.032,0.756,0.212,1.0
PAYX,Paychex,Industrials,Human Resource & Employment Services,Q1,2012,2011-09-28 15:30:46,0.021,0.763,0.216,1.0
PNR,Pentair,Industrials,Industrial Machinery & Supplies & Components,Q1,2012,2012-04-24 15:51:05,0.023,0.731,0.245,1.0
